gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	updown	symbol	genename	ensembl	refseq	entrezid	GO
433	FBgn0029873	548.063850883938	-0.25326481356862	0.0809667774062094	-3.12800906349519	0.0017599475407913	0.0494855837940142	-1	CG3918	uncharacterized protein	FBgn0029873	NM_132095	31585	GO:0003676|GO:0008270
434	FBgn0029925	637.247543168527	-0.257110811811672	0.0769633577595092	-3.34069119768757	0.000835701167175151	0.0309929863895474	-1	CG3040	uncharacterized protein	FBgn0029925	NM_132144	31642	NA
435	FBgn0030159	1767.07890723466	-0.508878753781186	0.128307028814512	-3.96610192351074	7.3057631205466e-05	0.00600561648622767	-1	CG9689	uncharacterized protein	FBgn0030159	NM_001298137	31922	NA
436	FBgn0030240	1419.09465492815	-0.233458014042726	0.0689930015998289	-3.38379268373946	0.00071491963384443	0.0281569411858324	-1	CG2202	uncharacterized protein	FBgn0030240	NM_132429	32014	GO:0000976|GO:0000978|GO:0000981|GO:0003700|GO:0005634|GO:0006355|GO:0006355|GO:0008270
437	FBgn0030352	1699.74014050212	-0.326749950595361	0.0847553399593815	-3.85521373345861	0.000115628563627399	0.0082447637689238	-1	sicily	severe impairment of CI with lengthened youth	FBgn0030352	NM_001298213	32151	GO:0005515|GO:0005737|GO:0005739|GO:0005739|GO:0009058|GO:0032981|GO:0050821
438	FBgn0030362	8435.25417389482	-0.595654299697903	0.155391671774721	-3.83324468354683	0.000126464049946138	0.00876505413887088	-1	regucalcin	regucalcin	FBgn0030362	NM_132547	32165	GO:0004341|GO:0005509|GO:0005576|GO:0005615|GO:0017171|GO:0019853|GO:0019953
439	FBgn0030408	77.4196580077687	0.723029785130021	0.212004242634237	3.41044960301779	0.000648558689436788	0.0266194764420779	1	CG11085	uncharacterized protein	FBgn0030408	NM_132587	32213	GO:0000978|GO:0000981|GO:0005634|GO:0006357|GO:0048513
440	FBgn0030576	1093.01349458575	0.443309457773244	0.0812142690441767	5.45851687136537	4.80128248444314e-08	2.2130482765794e-05	1	CG15890	uncharacterized protein	FBgn0030576	NM_001298316	32401	GO:0016020|GO:0016021|GO:0022857|GO:0022857|GO:0055085|GO:0055085
441	FBgn0030669	850.522508483249	-0.297082141500711	0.080468457744022	-3.69190798269998	0.00022257799889856	0.0131168568665973	-1	CG9240	uncharacterized protein	FBgn0030669	NM_001258765	32505	GO:0004252|GO:0006465|GO:0006627|GO:0016021|GO:0042720
442	FBgn0030674	8494.00115530621	0.228601180257719	0.0586428560560414	3.89819315824692	9.69131009238107e-05	0.00723210813002106	1	HUWE1	HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1	FBgn0030674	NM_001298359	32510	GO:0000209|GO:0004842|GO:0005634|GO:0005634|GO:0005634|GO:0005737|GO:0005737|GO:0007431|GO:0010804|GO:0016567|GO:0016567|GO:0033227|GO:0043161|GO:0046329|GO:0050770|GO:0060548|GO:0061630|GO:0090090
443	FBgn0030792	1261.29815027546	-0.302973672925482	0.0836105990342777	-3.6236275834033	0.000290499805393052	0.0154925226793501	-1	CG4789	uncharacterized protein	FBgn0030792	NM_132938	32668	GO:0003924|GO:0003924|GO:0005525|GO:0005575|GO:0006886|GO:0012505
444	FBgn0030809	8258.89340615311	0.135019218393857	0.0413534324453838	3.26500632256292	0.00109461633165619	0.0361307375354344	1	Ubr1	Ubr1 ubiquitin ligase	FBgn0030809	NM_001258794	32687	GO:0000151|GO:0004842|GO:0005737|GO:0005737|GO:0008270|GO:0008270|GO:0016567|GO:0016567|GO:0061630|GO:0071596
445	FBgn0030876	387.529762874304	-0.345601932646715	0.0956392441893491	-3.61359958013139	0.000301975301409778	0.016038243785986	-1	CG6762	uncharacterized protein	FBgn0030876	NM_001201736	32768	GO:0005737|GO:0032542|GO:0034599
446	FBgn0030882	22949.9058000167	-0.371318887957453	0.0814621070046398	-4.55817927636348	5.15989847738504e-06	0.000802333129507606	-1	Gss1	Glutathione synthetase 1	FBgn0030882	NM_001169311	32775	GO:0004363|GO:0005524|GO:0005829|GO:0006750|GO:0043295|GO:0071722
447	FBgn0031043	1000.98556373916	-0.31116431777285	0.0724893583049056	-4.29255169378141	1.76631409845855e-05	0.00201737176041617	-1	Naa20A	N(alpha)-acetyltransferase 20 A	FBgn0031043	NM_001272785	32962	GO:0004596|GO:0016573|GO:0017196|GO:0031416|GO:0031416|GO:0043524
448	FBgn0031048	1789.41229924777	-0.297189106705624	0.0573382586621384	-5.18308566810146	2.1824473196689e-07	7.04166627691172e-05	-1	CG12237	uncharacterized protein	FBgn0031048	NM_134492	32967	GO:0005575|GO:0008150|GO:0016791
449	FBgn0031097	226.852823101001	0.770099040502457	0.235650496245261	3.26797122337036	0.00108321378645605	0.0359525006600513	1	obst-A	obstructor-A	FBgn0031097	NM_001258849	33022	GO:0005214|GO:0005576|GO:0008061|GO:0008363|GO:0010716|GO:0035151|GO:0040003|GO:0062129
450	FBgn0031292	3678.99956110258	-0.638151807656647	0.0925193145059521	-6.89749822579579	5.29263041254317e-12	8.53833601303528e-09	-1	CG15824	uncharacterized protein	FBgn0031292	NM_001298626	33272	GO:0003341|GO:0003674|GO:0005930|GO:1904158
451	FBgn0031301	119.04505331327	4.40527847283702	1.27688012156495	3.45003293452317	0.000560518166918861	0.0243570621624742	1	CG14339	uncharacterized protein	FBgn0031301	NM_134722	33286	GO:0005680|GO:0005737|GO:0007091|GO:0016567|GO:0031145|GO:0045842|GO:0051301
452	FBgn0031302	157.943099247692	1.03786891233275	0.245801739193843	4.22238229776834	2.4173364117325e-05	0.00251597933304998	1	CG14340	uncharacterized protein	FBgn0031302	NM_134723	33287	GO:0007186|GO:0016020|GO:0016192|GO:0043005
453	FBgn0031381	4184.42596123491	-0.249005497515598	0.0730598466138894	-3.40824008064999	0.000653833413306889	0.0266194764420779	-1	Npc2a	Niemann-Pick type C-2a	FBgn0031381	NM_134793	33374	GO:0001530|GO:0005615|GO:0008039|GO:0015485|GO:0015918|GO:0015918|GO:0030882|GO:0032367|GO:0032934|GO:0032934|GO:0042834|GO:0045456|GO:0055092|GO:0070891|GO:0120020|GO:1900426
454	FBgn0031464	290.950081861686	0.920846793607838	0.196063913901487	4.69666638436343	2.64441837307692e-06	0.000474011993374038	1	NA	NA	FBgn0031464	NA	NA	NA
455	FBgn0031542	460.212948654221	0.883609860395308	0.178249941613526	4.95713969046406	7.15385430041081e-07	0.000177567624877307	1	CG15414	uncharacterized protein	FBgn0031542	NM_134940	33570	NA
456	FBgn0031608	206.658575999559	-0.53487716527028	0.147138277461274	-3.63520067312909	0.000277764336190905	0.015209152834748	-1	CG15435	uncharacterized protein	FBgn0031608	NM_001298674	33655	GO:0003674|GO:0005575|GO:0005634|GO:0008150|GO:0008270
457	FBgn0031628	295.825699102206	-0.333488091509811	0.106160795736492	-3.14134883029307	0.00168171600195366	0.0481246712222038	-1	CG3294	uncharacterized protein	FBgn0031628	NM_135013	33677	GO:0000245|GO:0000398|GO:0000398|GO:0003729|GO:0005681|GO:0005689|GO:0030628|GO:0030628|GO:0042060|GO:0046872|GO:0089701
458	FBgn0031700	243.012560621541	0.463493811604648	0.138810657455188	3.33903621020076	0.000840696048997997	0.0309932599998296	1	CG14022	uncharacterized protein	FBgn0031700	NM_001298696	33763	GO:0003998
459	FBgn0031701	1148.53460567109	-1.73775429245917	0.493794081051836	-3.51918817811174	0.000432869556192722	0.0209236497836078	-1	TotM	Turandot M	FBgn0031701	NM_001258958	33764	GO:0002376|GO:0005576|GO:0005615|GO:0009408|GO:0009617|GO:0034605|GO:0050830
460	FBgn0031735	31.2275206668226	1.27862257569365	0.403582205138052	3.16818372915197	0.00153394546912682	0.0454061931755751	1	CG11029	uncharacterized protein	FBgn0031735	NM_135111	33804	GO:0004620|GO:0004622|GO:0006644|GO:0047499
461	FBgn0031777	268.542895227919	-0.346843430157626	0.109169657607552	-3.17710468053746	0.00148753333386914	0.0448553859974652	-1	CG9154	uncharacterized protein	FBgn0031777	NM_001298733	33858	GO:0003676|GO:0016279|GO:0032259
